response_id,date,score,lesson_id
1307296e-acc6-4d7d-beb2-67502cabbae2,2/18/2021 0:00,9,311
7314f31b-b0f7-4955-86af-f97529f67d50,2/18/2021 0:00,8,311
a75541d4-cfc0-4983-8381-2bf528c12dec,2/18/2021 0:00,9,311
3d3bb992-328c-44b1-80d4-a117d4f4e0e8,2/18/2021 0:00,10,
c1c9fe85-5ed7-413d-b94d-54ee90d6b32d,2/18/2021 0:00,9,
41d8b4e5-00ab-4069-bf1b-e23cb8fd86a9,2/18/2021 0:00,10,311
3bacb950-8f82-429d-b9cc-3ab75199833a,2/17/2021 0:00,10,311
c54107af-a5cb-4a06-ac40-a72eb7216643,2/17/2021 0:00,9,574
0f40240c-c894-481a-b151-a140cdfd9a7c,2/17/2021 0:00,8,311
6e7c33b7-66e3-4ede-acda-a3c3b8c8096e,2/17/2021 0:00,9,311
ed685ca3-2255-494b-9e04-dad663b3cad1,2/17/2021 0:00,9,311
7f356e1e-e31b-4f2a-a28a-cf5737d81e1c,2/17/2021 0:00,8,311
ee28a6c5-2003-489c-9950-942881555a70,2/17/2021 0:00,10,311
09e879be-6025-463e-8ba3-7e1891e3450c,2/17/2021 0:00,10,311
05789783-c5ac-441e-bb95-6f2e77cedef7,2/17/2021 0:00,9,574
8114aa9f-7b5c-4ca1-8b16-28eff6659666,2/17/2021 0:00,10,311
9ea74bcd-1672-46a4-9059-47fdac4c47ba,2/17/2021 0:00,8,311
ab48020f-1039-403f-a2e1-e35471ca62a9,2/16/2021 0:00,10,499
c5b91257-59cf-4418-84dd-b275ac76f44c,2/16/2021 0:00,10,574
8fb1d153-30e3-47e0-b546-f872e87831d9,2/16/2021 0:00,10,311
a94bca8b-9180-46ea-a463-14b6f36559de,2/16/2021 0:00,10,311
85da988c-7023-4891-a0f3-40a8d4b128c5,2/16/2021 0:00,10,311
60c48c68-dedb-43c8-a136-ec514a3c9586,2/16/2021 0:00,10,
a272dd25-fd7d-4679-bd2e-59575d7985de,2/16/2021 0:00,10,311
51419db0-2171-401e-9139-c1709bad6ed3,2/16/2021 0:00,10,311
0e2ff6c5-6d01-4e2d-855b-5a5c7f4565a3,2/16/2021 0:00,0,574
dd03048e-7842-4ad2-8ba7-c2b81207f76e,2/16/2021 0:00,9,311
317a6731-a256-4000-a3c9-60e7b0d1e07e,2/16/2021 0:00,10,311
48b9846b-6ed5-40db-8e52-744a6aba97f0,2/16/2021 0:00,10,
885c5d7c-f589-404b-abaf-e5d735445a46,2/16/2021 0:00,10,311
cb40cb3b-62cd-4f66-a9c0-769ccb35c237,2/16/2021 0:00,0,574
86eeaa22-a9a6-4fa1-a5ba-df8ac8127103,2/16/2021 0:00,10,421
7f628946-917b-494a-a026-96454ceeae9b,2/16/2021 0:00,10,311
6964aeca-ad86-4066-b5e2-f20abb435909,2/16/2021 0:00,10,311
f798ff81-422e-48d7-94a1-a0667ed35b39,2/15/2021 0:00,10,311
53bdd6c6-bf5c-415c-a8b3-1ae269db5db4,2/15/2021 0:00,3,
ffc23bf9-cad6-4c75-a8de-6db78271d487,2/15/2021 0:00,9,311
50646934-308b-42a9-9d2f-b74589293cce,2/15/2021 0:00,8,311
5f6f6033-2a0a-47f0-a4a0-ab615625e736,2/15/2021 0:00,9,311
9ddd9200-b1a4-435c-937e-54dbba73a838,2/15/2021 0:00,3,
a2d42563-4026-46fd-8d0e-5378d4537af5,2/15/2021 0:00,10,574
3ffdb73e-76f4-4a51-8b57-baa78d999035,2/15/2021 0:00,9,311
e301025e-795f-4acb-9191-cd781c49e9f9,2/15/2021 0:00,10,311
9bec7c18-7591-4542-ac10-42a5ec242eb2,2/14/2021 0:00,0,
90fbf91b-f9af-4dcd-a309-9f1433f9eb92,2/14/2021 0:00,10,311
eaddd84c-07db-4f7c-90bd-c29c6c487800,2/14/2021 0:00,10,311
0aa92fb4-5e31-4625-b173-f58828f23c93,2/14/2021 0:00,0,
de2a2c6a-d8be-4da4-9dc4-ac311caa764e,2/14/2021 0:00,0,311
3879051f-3f85-4704-bd17-de6a884e0465,2/14/2021 0:00,10,311
111b0940-f17a-4360-8721-af39f368327e,2/14/2021 0:00,7,311
65a6ff43-725c-4fd2-b5c4-4016dfb0b689,2/14/2021 0:00,8,311
3ae69677-b2e1-42d9-b0b0-28288f720475,2/14/2021 0:00,10,
89b9be1f-55d1-46fe-bc5a-d007cddd1b6c,2/14/2021 0:00,10,
84034fbb-c327-4451-9992-4d1c344c3444,2/13/2021 0:00,10,311
5c776a2f-099d-4bd9-9867-318035b5b698,2/13/2021 0:00,10,200
4e61bfb6-3aec-4e6d-8d3a-f716af94a2cd,2/13/2021 0:00,10,311
3a3c0838-322f-4239-a26f-869bddd1ca24,2/13/2021 0:00,10,311
437e19b1-61a6-4f66-a449-c38d68431a94,2/13/2021 0:00,10,311
096a3338-efde-4dbf-9592-f953d3ade219,2/13/2021 0:00,9,343
2ef84787-461d-4af5-8d38-d3a65881a969,2/13/2021 0:00,10,200
d98ccd72-a17f-4ccb-8a1c-224f7d8eed42,2/13/2021 0:00,9,343
39b94119-75e9-4b2a-9228-11b639b04ca5,2/13/2021 0:00,10,311
f93a4ddd-2ae6-4a1c-aede-2be0cbe11a65,2/13/2021 0:00,10,311
61ad6697-8bf3-40f9-87cb-07c528aa1505,2/13/2021 0:00,10,311
09e9bb14-0032-4724-b978-e6d62a6a3ddc,2/12/2021 0:00,10,311
4dcda26b-6ed1-42f0-b082-076c032c7799,2/12/2021 0:00,0,2000574
491c9b76-478c-4161-a665-9dd48a19dd19,2/12/2021 0:00,9,311
80e173ca-854f-4414-a9e0-53381891e304,2/12/2021 0:00,10,200
1aa84574-c28a-4c03-87d0-3cd32ccee581,2/12/2021 0:00,10,311
8b699019-6989-4607-b901-378c0d67d65f,2/12/2021 0:00,10,200
de5c5f98-e7da-4832-b29a-32225c85b074,2/12/2021 0:00,8,311
df0df4cc-0d80-4f79-bce2-e28f6a0072f8,2/12/2021 0:00,8,311
f5ead7a4-ca24-4df9-b65c-dc50bb1dbb26,2/12/2021 0:00,10,
f30b4c20-fa85-4548-a273-e5311c107a58,2/12/2021 0:00,10,
07d77770-09eb-4f9e-90e7-ea4cdd448729,2/12/2021 0:00,10,200
a1fe3f9f-d7fd-404d-b6f0-0c9b6dccc459,2/12/2021 0:00,10,200
c9af9975-cef9-44f9-8c86-5ea6de9dc91c,2/11/2021 0:00,10,311
084548e3-d2f9-42ba-a640-6733a9b40f8b,2/11/2021 0:00,10,311
3e34ffe5-3bf0-45cf-a68e-df7fa930c909,2/11/2021 0:00,9,311
6fa27561-b9f1-4db5-bea3-47980c103fe6,2/11/2021 0:00,10,311
ecf490ac-c247-4cf9-808e-0a797480c76e,2/11/2021 0:00,10,311
164c21a4-cfa5-48a8-bb5d-6d85aae8716e,2/10/2021 0:00,9,311
3bd32aa6-8058-4c3f-9656-86a201676181,2/10/2021 0:00,10,311
f0c8ea84-b7e1-4f7c-988f-8848b9c7c20d,2/10/2021 0:00,10,311
6f385f6e-404a-4867-bb76-78e5feef3a47,2/10/2021 0:00,10,311
1fcc0d57-b829-47e6-9a9e-118e9ac3ff83,2/10/2021 0:00,10,311
bcfb5a09-2bb7-4df6-8518-1e681b0cc31e,2/10/2021 0:00,8,311
7d710611-4288-4717-b8af-947d3686e8c2,2/10/2021 0:00,10,311
d9960a66-dcce-4433-849a-59cb1c882899,2/10/2021 0:00,10,311
7ee83174-d400-497e-b374-ba41aa6616ac,2/10/2021 0:00,10,311
3dd080ec-ad7e-4ae8-8f9d-6f28d8ea51ed,2/10/2021 0:00,9,311
20cacc7d-cc87-4c24-ae27-3e81b89162b6,2/10/2021 0:00,10,311
db852985-8a4b-4314-af0f-685e67000a10,2/10/2021 0:00,10,311
f0e6e1c5-b375-4da1-9f9d-979eeb9f7f1c,2/9/2021 0:00,7,311
71387958-b58a-4d86-8da9-78616365322f,2/9/2021 0:00,8,311
abd3e8e3-e35d-441b-bb81-73574115cc31,2/9/2021 0:00,9,574
4339fd4d-7207-491e-8bdd-4f468734b556,2/9/2021 0:00,10,200
09873c8d-7aa8-47e2-87e6-001f346f910a,2/9/2021 0:00,10,289
89b5bfbb-9bb9-46a7-a8e1-cc815eeb5c52,2/9/2021 0:00,7,311
23d7a1c7-afe3-4fd3-864e-385389c7558e,2/9/2021 0:00,10,311
45569458-0c8f-4b9f-8e30-edd37f1ca419,2/9/2021 0:00,10,200
1d2c57cd-a928-412f-bed6-7cccf95b9142,2/9/2021 0:00,10,200
c50fd797-3854-4d4b-a97a-7f34525c4299,2/9/2021 0:00,9,311
0e1fadd6-09b3-43e3-8f38-10f14e8d2774,2/9/2021 0:00,8,311
02007a6e-7971-4fc4-b828-d86980ab3652,2/9/2021 0:00,10,311
006a9c50-e1b2-47d7-be36-5c29895d1e07,2/9/2021 0:00,9,574
896386c4-1d3a-4fc7-b650-bdf0dcff22ef,2/8/2021 0:00,10,311
1612cc99-ec01-4332-b83b-e8de229f4e51,2/8/2021 0:00,7,200
9be771b0-ee57-4a10-a2b8-1e60fcfd6621,2/8/2021 0:00,10,311
ab7b6faf-b3da-466d-b50c-62b7ae9dacaa,2/8/2021 0:00,8,311
ecb4339d-b9cd-4b53-819f-d908c8643b39,2/8/2021 0:00,7,501
d2ed88c3-1bf6-406c-a286-3dbbec90c87c,2/8/2021 0:00,8,311
eea1bc70-0836-4ad6-a01e-49989f7d9c7c,2/8/2021 0:00,7,2000574
92428721-13d6-467d-89b9-b442a4339e13,2/8/2021 0:00,10,311
700fe3df-1d8c-4882-a9c9-08364b7c9c05,2/8/2021 0:00,8,289
b54c9121-36ee-4086-a23f-6c1b43b2841a,2/8/2021 0:00,8,311
471d6f81-ad91-41c0-b88f-ecd0d55e3c4b,2/8/2021 0:00,10,200
fb5f82ba-0d98-4a0b-a6fb-709a42a30c24,2/8/2021 0:00,10,311
e4482d39-523b-45f9-8aca-00bbf0b83ca0,2/8/2021 0:00,10,311
7b5c1a77-012b-4e4f-b7e1-104a97158fa0,2/8/2021 0:00,10,311
439514c8-0e7e-4488-882c-e56fa8876df3,2/8/2021 0:00,7,311
ee32c4aa-f644-4b8a-9157-b335b76f6621,2/8/2021 0:00,10,152
ccf261c8-b5e2-4d44-b9a0-8704e6f899a9,2/8/2021 0:00,8,289
581cfd72-876d-471a-a24f-c0c1de1cd0f7,2/7/2021 0:00,10,200
17727482-ad2b-4ab2-97d2-96c1cf8076b9,2/7/2021 0:00,10,311
6c0d8858-0e08-47e1-9e42-97c3de91e794,2/7/2021 0:00,9,311
0478930f-ebca-4883-94e7-ecf3f1878399,2/7/2021 0:00,10,311
b81cddc5-9f84-4a2a-ab90-03cbc2a20330,2/7/2021 0:00,8,311
b13ad1c0-87e7-4137-b0f5-6f0545016b58,2/7/2021 0:00,10,311
a4ee6b85-9530-4f44-9c6c-e0b17baf9f14,2/7/2021 0:00,10,420
21a111e0-2172-4fa2-a586-8d72626b8cfa,2/7/2021 0:00,10,
a61bf87f-cc95-4329-a77a-8bad7c0dd066,2/7/2021 0:00,8,311
f3ca105b-7e63-4304-8e62-8c496bc59606,2/7/2021 0:00,10,200
092ddcce-cc2e-410e-af2e-4e97fe7493a6,2/7/2021 0:00,10,311
0063e06d-5d27-4e72-b828-0eb0e81afa87,2/7/2021 0:00,10,316
3619df47-2097-4114-a350-71d38a4863ab,2/7/2021 0:00,10,311
6d2f8435-c55b-46a5-9175-2ce70ae2579a,2/7/2021 0:00,8,311
98e9405e-f3de-4c75-8f14-f1807cf716cd,2/7/2021 0:00,10,311
2a2bc3a1-58a7-4f35-a754-eaa731a19fa3,2/7/2021 0:00,10,311
13abceb7-8c5d-486a-8593-b31edc0bace8,2/7/2021 0:00,10,311
2bb385ec-d326-440e-a168-6f2420c3bbb6,2/6/2021 0:00,10,420
6034946c-0010-499f-87a1-971c59a45ab3,2/6/2021 0:00,10,540
c218753f-86ef-4ac6-9351-f59972a52164,2/6/2021 0:00,10,252
a47611b4-624e-46c3-9c4b-7c78ffb092d2,2/6/2021 0:00,8,311
5d0c6ff3-30bd-4b78-86b2-3de6583a7829,2/6/2021 0:00,10,311
13d0ad6e-8300-4b08-b175-6b67b4e715af,2/6/2021 0:00,10,420
cb1b3af7-4a0a-4899-b651-da40e31c90d1,2/6/2021 0:00,8,200
3ac25860-8778-4bdd-b70f-073e78767317,2/6/2021 0:00,8,311
3b39b14b-d897-4b14-84c4-1a1b26b416bc,2/6/2021 0:00,9,289
0eb29b8a-4d87-4b87-8e56-1362b5443857,2/6/2021 0:00,10,290
53982336-520e-4421-afd3-41afa8dc2d17,2/6/2021 0:00,10,540
c36a0e99-9228-44f0-8f1d-2f8d6592df80,2/6/2021 0:00,10,290
4d5d5b41-bd7c-49a3-aa1c-4006697591f0,2/6/2021 0:00,6,311
65fc441f-eae4-4af4-9b5c-8ea072a8cf3f,2/6/2021 0:00,10,311
da6d4717-ec1a-4fde-b8fe-591958d0756b,2/5/2021 0:00,10,351
5a945a44-5def-41e2-9c6f-fc4b8ff84455,2/5/2021 0:00,0,311
4975bd3a-edcd-4e75-a919-fe6818e530dc,2/5/2021 0:00,10,311
b41e4dfc-f6ee-4e8e-b1d3-ae4103eea791,2/5/2021 0:00,10,311
968b8d8d-6f78-4508-97d5-3b022110edd7,2/5/2021 0:00,0,311
302dd621-0988-4b27-8aaa-aaa39af95d3d,2/5/2021 0:00,7,311
3fcb2993-573f-4b32-83b9-105d1ecf8343,2/5/2021 0:00,10,351
16db58fa-30a1-4439-b633-a3afdb243d3d,2/5/2021 0:00,7,313
c8973590-3e36-4dae-99d1-ee1be2ec293e,2/5/2021 0:00,10,311
f778d981-34c6-4523-a96d-8308a8673b56,2/5/2021 0:00,10,311
54741193-1895-488b-960d-9309e70ca76b,2/5/2021 0:00,10,311
dc34d03d-f61c-4b4c-b43b-abd5265d53fc,2/5/2021 0:00,10,311
74c50464-e98f-4684-87db-48a483690398,2/5/2021 0:00,10,311
e1048f53-18be-41bb-8326-ab032af5d0e3,2/5/2021 0:00,10,311
a3581355-5b0d-4453-adab-4246fd7da7bd,2/5/2021 0:00,10,200
9f2ea0af-d7e6-4daa-b252-2440d1ed4d97,2/5/2021 0:00,9,311
5d8b94ca-1901-4b3c-b669-c3f6a8643a9a,2/5/2021 0:00,10,311
16b5bd3a-fc74-4718-8d0e-bb11e8fc9e08,2/4/2021 0:00,0,311
8110e099-ac09-4e30-9bf5-da6dd2712b3e,2/4/2021 0:00,10,311
c29be408-ce61-49bd-8591-5cfbd44b0948,2/4/2021 0:00,10,311
4cd7f476-83ec-4dc7-b928-57ba932c409d,2/4/2021 0:00,9,200
7810055f-f9d9-4f25-9f9b-510edbc67894,2/4/2021 0:00,10,311
e78b69f1-98f5-425d-898e-7a230c02a837,2/4/2021 0:00,10,311
4e1b0a1d-b606-47dd-8644-f43ad065e634,2/4/2021 0:00,7,513
46b68756-376b-406d-8ad1-1e117f5889ad,2/4/2021 0:00,8,540
d5332eaa-336f-42dd-aae4-d8830afc903a,2/4/2021 0:00,7,513
6720d846-ee8e-4e1c-ab71-762c34d2eafb,2/4/2021 0:00,10,311
6b0a098a-879b-4b58-85f6-a66c17c55b81,2/4/2021 0:00,10,311
634a1f11-e897-4d00-ad0e-fc20ec631667,2/3/2021 0:00,10,311
bcae27f0-f1e6-40d8-a7b8-326b7e4a960e,2/3/2021 0:00,7,311
8588ea55-777b-4fb5-8c12-206d74e85afc,2/3/2021 0:00,3,311
cf10b205-f7f9-42cb-acf4-9af90838db79,2/3/2021 0:00,7,311
e0414c2d-8fd0-45d9-bb29-c98627e75066,2/3/2021 0:00,10,311
01f7fa74-0b7c-4b3a-9f6b-c49cffd9036c,2/3/2021 0:00,8,311
5bdbeb2c-887e-41ec-859a-9b83235795a4,2/3/2021 0:00,8,311
d6b5c7e1-a18a-47ab-b837-5ad75aff9774,2/3/2021 0:00,7,311
9baf7bc1-fb72-4118-89d8-caf324263102,2/3/2021 0:00,10,311
4338c3ec-8ee9-4d8e-ab91-bc8fb0e0fd62,2/3/2021 0:00,8,311
ea45a878-b97a-4b78-bc2d-2e2a8ecebcdd,2/3/2021 0:00,10,252
5da531d4-b40f-4f5d-9665-33ae90d7338f,2/3/2021 0:00,8,311
fb3826d6-fc87-4d3b-8433-adfb11c5b57b,2/3/2021 0:00,7,311
567b03c9-ccf9-490c-a106-4a7d07a11340,2/3/2021 0:00,10,311
dc33acb1-b1a4-4d5f-8ffa-dad18f65b2a4,2/2/2021 0:00,10,311
4cf2d8a3-98ec-4bec-aab8-4bc066f89bcd,2/2/2021 0:00,10,
3df220ea-5516-4e93-b56a-d4b3c349f815,2/2/2021 0:00,10,311
bd1d1c9b-ea81-4987-a347-93294b91ea09,2/2/2021 0:00,10,311
202fca54-e674-43cd-bfc8-02473b98ed5b,2/2/2021 0:00,1,312
77424f66-8de1-4e0d-90c0-45ac21d3f7e7,2/2/2021 0:00,9,289
25be57d2-fdbf-4efe-a1de-61f6464a150e,2/2/2021 0:00,10,332
82c322ac-c08a-49d3-8d37-378321fc052e,2/2/2021 0:00,10,311
9e0d1be9-dade-49c7-9cca-be5f50a9d8b7,2/2/2021 0:00,10,311
07e995c8-fcaf-4dc7-9423-c195fd8db020,2/2/2021 0:00,1,312
a2e81fde-0c16-4299-9a17-aab8f7c764b3,2/1/2021 0:00,10,311
b5c867db-19c2-4b41-8cfe-a85fe9761643,2/1/2021 0:00,5,420
9dd30fd1-a068-49c8-91e4-fe4301d43d24,2/1/2021 0:00,7,311
7581a35b-a2cf-4419-bbad-de7679191ddd,2/1/2021 0:00,10,200
7e00e846-d34a-4f38-ae37-63ee6cc3c469,2/1/2021 0:00,8,311
b2950cbd-0b33-4827-b9a0-eaa106860e80,2/1/2021 0:00,5,311
1096cf19-7a22-4c33-ab35-2112487f802c,2/1/2021 0:00,6,351
fffceb72-0d79-4257-8d53-e7df6ac8398d,2/1/2021 0:00,7,311
65431aee-bca8-49e9-b80a-40f34c5ed1e2,2/1/2021 0:00,0,499
938688e3-a9a1-414c-a59a-652b325f3dfe,1/31/2021 0:00,9,311
fc828985-9c04-4d09-b02d-8c2716fd356c,1/31/2021 0:00,10,311
a25cd0de-d9fe-44e6-8e1f-77bfdcc7c569,1/31/2021 0:00,10,311
403bd0be-6973-44b0-998b-b2347fe162b9,1/31/2021 0:00,10,311
91493359-25a6-434c-9fda-cfa1badb6e33,1/31/2021 0:00,8,311
d05d5bae-a175-4fa6-a12a-e6ee13710e71,1/31/2021 0:00,10,314
330dfefb-cd4a-4d04-bf80-a247e1b97670,1/31/2021 0:00,9,311
73015c7a-ff74-432f-8047-3e32962adf2b,1/31/2021 0:00,10,311
9bb0367a-3f88-4fee-bc91-0614928e0c73,1/31/2021 0:00,7,499
c3e63bb9-0799-4b16-8510-37dd402d95e7,1/31/2021 0:00,10,311
c08f730f-213f-4b03-991d-8b8ee7692e5b,1/30/2021 0:00,6,540
ad6ee5a9-2d42-41ab-ba25-68b6e9383813,1/30/2021 0:00,8,311
95d1e60e-ed98-4695-95a8-627f2a4f2d9a,1/30/2021 0:00,10,311
434f60ef-615f-4c50-bf28-10a2648194db,1/30/2021 0:00,10,420
a3c5a5b3-7147-4acb-bd50-0802c5b0e7f2,1/30/2021 0:00,10,311
741a4fe6-5016-4587-ab1c-cb1caf7571ca,1/30/2021 0:00,10,311
0534677d-8674-460b-ba3b-29f8855031a2,1/30/2021 0:00,9,311
0461b67b-6c69-4faa-9bd8-a2f2fa04b4d7,1/30/2021 0:00,9,311
6b20e9fe-8309-418f-bacc-b0459c16072f,1/30/2021 0:00,7,311
fbc6a692-f292-425e-bf9e-0857587fa56f,1/29/2021 0:00,6,200
3eec51d0-3dbc-46fb-9ce5-6a4137473113,1/29/2021 0:00,8,311
a699fc60-92ca-4334-bb4c-a6acf792a741,1/29/2021 0:00,7,311
87c8b760-ceed-4cb8-beb1-c297e3a1f426,1/28/2021 0:00,8,311
ad5059cb-08ac-436b-9d7c-5cb6f7ac0e00,1/28/2021 0:00,10,311
861a3f36-4a13-424c-a32f-bb88a1480f43,1/28/2021 0:00,10,311
4a54888b-e073-4575-84a5-67b911001f2c,1/28/2021 0:00,10,311
1a984fa4-9ddb-49a6-b393-50b15a547f65,1/28/2021 0:00,10,311
23cad560-a297-44b0-aa8f-6b49fb9abd0b,1/28/2021 0:00,10,311
21c928ae-ea95-4933-83b7-b651edcb49b0,1/28/2021 0:00,8,311
39a570db-34d7-4e79-85f3-7b87874dba22,1/27/2021 0:00,10,311
2f4d2c5e-b4e0-48da-871a-c9b3b058131f,1/27/2021 0:00,9,311
57685ba4-4106-4a20-8f07-bd16d932c723,1/27/2021 0:00,10,311
6607818d-9409-4f95-bbe5-4ffbfeb10614,1/27/2021 0:00,10,311
6256232f-df7d-4b8a-8aff-befcd3d2ca70,1/27/2021 0:00,10,311
bfbfacba-f091-4360-9800-a2075863a3ba,1/27/2021 0:00,10,311
16fbb307-e7c1-48fc-b211-d2a49bd8b2f4,1/27/2021 0:00,9,311
74e41207-54ca-4a60-b51f-dc48dcfba361,1/27/2021 0:00,10,311
d9c39641-7bf0-4182-9c0b-69a862bc6c9f,1/27/2021 0:00,10,311
2626c1a9-b0e9-48f5-8ff0-8b8fe2bbd301,1/27/2021 0:00,10,311
2f6dbe76-11d8-48b7-867a-d8124da999c6,1/26/2021 0:00,10,420
4a2cbea0-3aa4-47ef-93a3-e8583d55ab5d,1/26/2021 0:00,10,311
7679fd5b-8cb9-4d66-b53a-1b95b874d52b,1/26/2021 0:00,10,311
c9c78462-18ae-4c2f-b189-d1ea2c290b32,1/26/2021 0:00,9,311
2f1ddeb1-f62a-4f87-a6e9-29921b086869,1/26/2021 0:00,8,
94d32dae-2bf9-413d-b9f4-9504d3de2df3,1/26/2021 0:00,8,311
91bfd9b0-ebf6-478e-b335-6b27253ac917,1/26/2021 0:00,10,289
86f811a5-b146-4520-a929-ae8e87406582,1/26/2021 0:00,10,311
9e8c1c1a-17e5-4fab-83a0-ce19b54a4c8e,1/26/2021 0:00,9,289
32c88ad2-0b53-4ea3-ba87-4042e0816ff2,1/26/2021 0:00,10,311
35f38485-fe13-4b83-8935-6596e94eb7a9,1/26/2021 0:00,8,311
3dd9c020-e062-49b2-8747-1e2dbc531474,1/26/2021 0:00,7,289
b0d504f3-d920-4912-9b54-34be6dbfb387,1/26/2021 0:00,8,
b3830ef4-f6cf-43b0-b31e-be690f974259,1/26/2021 0:00,9,289
61a1291c-7ab8-40fa-8a3c-3cc8ff1d3304,1/26/2021 0:00,10,311
15842139-505f-4e7f-a10e-6468b3e66136,1/26/2021 0:00,9,311
44cb4ee2-38e6-4486-ad71-9b1cebda9fef,1/26/2021 0:00,10,311
78e82e6b-1d28-43ed-b30c-352deee59671,1/26/2021 0:00,10,311
49bcb485-0a41-4dee-8408-36b1c01cf56d,1/25/2021 0:00,10,311
e440b78d-2013-4840-a780-93df87952979,1/25/2021 0:00,0,311
f0ea7ada-cfa3-4a2b-8d00-07bbd5f3ad61,1/25/2021 0:00,5,311
a8209237-ba72-4a4f-a312-543aeb4de743,1/25/2021 0:00,10,311
1360a312-187b-40ea-bef4-c2d1e6e959b5,1/25/2021 0:00,10,311
75ed7259-6184-4f6e-b1e3-7f5e162e049f,1/25/2021 0:00,10,
77352992-960b-4983-a516-b0073a1016e9,1/25/2021 0:00,10,311
86d0a6d2-3d1c-4bfc-bb53-07608a38b1e9,1/25/2021 0:00,9,289
02c25b3b-4bfe-45ed-aeb7-db53ee9cdd2e,1/25/2021 0:00,10,311
59cb14c5-4ac7-4cac-98a1-aa48c2972cf7,1/24/2021 0:00,10,311
da901fa7-f86a-4e70-84ff-e232160a9584,1/24/2021 0:00,9,289
d311d7fe-0333-426a-a919-b8bed9577b2b,1/24/2021 0:00,9,200
c471b083-0a4a-4d0d-9220-a1e5827b0e76,1/24/2021 0:00,10,311
47a64535-2b28-44c0-8b54-ca9eff590ce1,1/24/2021 0:00,1,311
15ba2a32-1378-4fee-b70d-d98e1093bf04,1/24/2021 0:00,10,311
a1c73d50-6e59-4e16-9742-242109b41abc,1/24/2021 0:00,8,
c209358b-d51a-4238-8b38-3b7197b12b37,1/24/2021 0:00,10,499
e94114c0-93c6-4998-afaa-2d5991770fc6,1/24/2021 0:00,10,499
de4cfb96-9f84-4661-99d2-753e56726d24,1/24/2021 0:00,9,200
849e0a7d-c345-4381-83e7-a5d236bd0876,1/24/2021 0:00,10,311
06199ae9-754b-45c0-b172-684e33e10ce2,1/24/2021 0:00,10,311
2544e416-d225-488a-9b03-c395c373ec00,1/23/2021 0:00,9,499
be4ff5ae-c3be-4786-8771-d2498773ae8e,1/23/2021 0:00,10,311
94a827a7-0c6f-46ee-b406-540fab7c94e0,1/23/2021 0:00,9,499
b6456829-5532-4e29-8720-e04e1c75d11a,1/23/2021 0:00,8,200
0638fec3-2be1-4b71-af5c-586ede759a5b,1/23/2021 0:00,10,540
5288da45-e5c7-4170-abf1-15f86a8cf5c8,1/23/2021 0:00,10,420
0075333e-abec-48b7-a4f5-002b8eaf4ed9,1/23/2021 0:00,8,311
27234dfc-38de-4e15-af5a-538d18b2e5bd,1/23/2021 0:00,10,311
75490b8b-5ade-4dc8-bb55-d23ba9a257f0,1/23/2021 0:00,10,311
b798b353-bd49-49ba-85f7-80bfb7744c46,1/23/2021 0:00,10,311
cb6f231f-58d4-4cdc-b161-23ec09688366,1/23/2021 0:00,10,420
b339558d-04ed-4c74-a670-4b80fb94794d,1/23/2021 0:00,10,
42113f83-a55f-42c4-a79d-2688aaa87dcd,1/22/2021 0:00,10,540
cd11c5f0-3268-45e1-86ad-c38264760fb4,1/22/2021 0:00,10,311
f63f6c97-93ee-4928-8177-5c61211caff5,1/22/2021 0:00,8,311
bc751da0-9cfa-4e39-b7eb-60beca267ca1,1/22/2021 0:00,10,311
a6595186-0fa0-46ae-8a7f-35f8ff8b60b5,1/22/2021 0:00,7,420
dea64bcd-2cdd-47b5-8ff7-8db6501dc554,1/22/2021 0:00,8,
b7323363-1c21-464a-a7a6-04852125533d,1/22/2021 0:00,0,311
c2357391-40b0-46fb-81e9-12e00c481def,1/22/2021 0:00,10,311
92c0c6b6-dca6-48e7-9072-ac093b42cbbf,1/22/2021 0:00,10,311
84d9f162-ca15-4f10-af08-ba41b43a2218,1/22/2021 0:00,10,200
14116ea9-c984-4822-b6fa-107a51b547c3,1/22/2021 0:00,7,311
b477f684-6ded-44bc-b381-7885118f2577,1/22/2021 0:00,6,311
2415d631-e288-421c-aea3-d4c083f8cc8f,1/22/2021 0:00,10,311
807e8ebf-b114-4ef4-a389-f67e1848ecbd,1/22/2021 0:00,10,200
54da4860-2529-4899-a06c-7c83987c7ef3,1/22/2021 0:00,10,311
9454d21c-0ce5-4ef6-bfc6-3a4242c3b433,1/22/2021 0:00,7,311
ee1296fc-ecde-4a60-9c1b-abe46be538a1,1/22/2021 0:00,10,311
1439dc66-328f-4fa2-8c21-da17bf08c3cf,1/22/2021 0:00,10,540
4d945ca6-f04e-47d7-b61f-7fe7da717e19,1/22/2021 0:00,10,311
ef57699d-3571-4184-9e04-6e217dc60add,1/22/2021 0:00,10,311
01aa0db2-3462-438a-bc1a-b5720a41819b,1/21/2021 0:00,10,311
5ed7fbd1-eee8-49b4-8b52-4bb8da9d109d,1/21/2021 0:00,6,311
eea91b85-45e7-4c7b-93dd-5403ef749d0d,1/21/2021 0:00,7,499
1e2cf9fa-6581-4f5e-bd73-476478f499a1,1/21/2021 0:00,6,311
9ef3943b-9dbf-4ad7-92d2-5294eaca4ff9,1/21/2021 0:00,10,
2bcec75f-a3a8-4370-a56f-c9ab24cd9b22,1/21/2021 0:00,10,313
af5bf0f6-57ff-42ca-9812-cceab2b8a09e,1/21/2021 0:00,10,
